,geonames_id,lat,lon,Unnamed: 0,price_usd_per_m2,property_type,geometry,min_dist_to_subte,min_dist_to_espacio_verde,min_dist_to_tren,min_dist_to_cultura,min_dist_to_salud_privada,min_dist_to_clubes,min_dist_to_comisaria,min_dist_to_espacio_educativo,min_dist_to_ecobici,min_dist_to_ferederaciones,min_dist_to_hospitales,min_dist_to_universidades,min_dist_to_metrobus,min_dist_to_ferias,min_dist_to_org_sociales,min_dist_to_estacionamiento,min_dist_to_polideportivo,min_dist_to_garage_comercial,min_dist_to_zona_anegamiento
12,3436077.0,-34.5652650561,-58.438232801999995,220,3447.753623188406,apartment,POINT (102300.4718516257 107100.038395697),791.2766218719768,9.411168838938215,1186.8933508639793,30.738642338797057,573.3615977587833,454.9969746260646,894.7719674314202,131.92603945447524,283.7564691405459,796.4741213762918,1286.2943691736907,265.73077084147786,766.8188617452838,1586.1596081446253,4251.923000615644,933.9029025923212,829.7988879330987,113.49070566675184,12.617409865084406
13,3436077.0,-34.5652650561,-58.438232801999995,221,3447.753623188406,apartment,POINT (102300.4718516257 107100.038395697),791.2766218719768,9.411168838938215,1186.8933508639793,30.738642338797057,573.3615977587833,454.9969746260646,894.7719674314202,131.92603945447524,283.7564691405459,796.4741213762918,1286.2943691736907,265.73077084147786,766.8188617452838,1586.1596081446253,4251.923000615644,933.9029025923212,829.7988879330987,113.49070566675184,12.617409865084406
14,3436077.0,-34.5645474,-58.4488985,223,,apartment,POINT (101321.6686486692 107179.8429417484),349.20308140564373,124.26455579864017,637.4247413439,234.17694884777129,419.0361014030803,372.6039930432238,835.5025801981908,93.96061855032609,365.5452260271821,1066.6820806822911,1386.7918030079516,566.1526774421023,316.8752720843301,639.1498967445077,5032.228063611247,1224.181317342983,1482.52652419685,82.35544260052826,503.5938862793416
15,3429595.0,-34.588348789899996,-58.3900529339,227,3246.0732984293195,apartment,POINT (106720.186933914 104537.0833185374),595.9654700569969,7.4860518494119335,1290.151652093752,85.96360135062415,297.32961459319034,1096.1927453850972,374.7211293807261,60.884031892143895,94.17684952520447,592.6255213150786,1038.787733973813,503.84473139955696,1119.3933093837145,329.8676968252925,662.1092886038593,179.95547392772988,2043.4608947373517,116.12824462785518,277.7824670843984
16,3436077.0,-34.5640079,-58.45670429999999,229,2806.060606060606,apartment,POINT (100605.3109864554 107239.7669096822),189.48970220221136,205.6182153422708,648.4708314300354,16.298373353508715,858.5171165107748,916.1312775600456,430.28249375619316,160.0307715970099,208.37462140256412,870.9159053311746,1324.207221228121,1282.9901939008723,132.42896861535007,296.3539396263399,5644.239379643357,1140.847760475001,2038.856274315554,71.60570710668708,0.0
17,3430234.0,-34.5888617,-58.41230720000001,241,3776.9230769230767,apartment,POINT (104678.399335295 104481.4399864334),115.94757867700811,239.41994761018748,1721.4092457838528,154.58910227784557,352.1241309880228,371.0808318069788,354.9871726185977,143.37215454921127,156.23514950319603,663.5080769965325,591.7172949833591,635.7308062304971,1285.9787675507587,1128.3046135366983,725.7483333205959,246.04635598296775,2035.8758027014337,174.2116769016398,1318.5979093926608
18,3436077.0,-34.562084399999996,-58.456686399999995,253,2656.25,apartment,POINT (100606.9677067989 107453.1504655124),30.80664112996873,73.79630571782519,798.4242615656261,24.001446076374734,955.0820096038091,873.6164207451027,218.30675249194869,243.91067662932747,153.02457085684526,749.7839162443646,1361.1992746508715,1206.3370472495471,82.42162888007829,160.6042178142431,5766.301778787172,937.047439605997,2073.2693120537565,89.11416405697885,4.760987247446831
19,3429595.0,-34.5955984,-58.412712899999995,255,3636.363636363637,apartment,POINT (104640.8032592405 103734.1185368221),673.3602193580386,69.6800940112783,1490.1969303231806,126.85804884814856,269.3383561682773,506.1636087031865,575.1226457587004,135.38798409470732,157.74969668002237,1039.1659066625045,166.79605178000907,184.29111684045594,1574.6956132875528,1332.674590944326,693.2324140871644,606.6454111196581,2730.64998525961,81.96356783482489,1300.5103440700077
20,3430234.0,-34.5664787494,-58.4340748222,256,2514.285714285714,apartment,POINT (102682.0198428214 106965.2945689179),968.9307180986284,379.07457489873343,1018.808283798747,105.73880659370403,449.1636183931298,459.2715178935762,880.1626318653666,220.30406928694023,250.43665020597305,908.0322882294458,1533.2750605814463,304.30897323887274,862.5666785214281,1830.5893399231732,3893.802004916497,616.7662716836392,892.6264495507013,24.977448934454785,383.19643522930744
21,3436109.0,-34.5837821,-58.40422750000001,262,2648.648648648649,apartment,POINT (105420.0115758407 105044.5439918423),761.9071633467661,197.13612639785754,2176.1412206790687,37.842291533798026,201.3413521612518,1186.4092328670624,909.1391860747473,17.042282979282117,190.27685442603192,1026.6075929002654,357.7835210056991,694.4525953104313,1687.122206338018,1130.2641461724913,1010.6365302198835,1022.64575951218,1249.5874713108926,66.58717198049895,473.6161140236215
22,,-34.5765042465,-58.4314684478,266,2872.340425531915,apartment,POINT (102920.8584726542 105853.041139391),357.0072753830039,12.561105810868442,371.8527295163487,271.35694559698663,533.2681626504045,375.65268003250054,773.1233445620315,50.71205760278284,325.3002725517402,1047.3275469954644,2312.836353912588,511.74691066556153,170.29166375570986,882.33033653246,2955.0373001093617,539.0656779514159,1255.2973820296752,35.13535095933389,115.48786597605337
23,3429595.0,-34.5959674,-58.4097736,370,4212.121212121212,store,POINT (104910.4296262421 103693.0441563511),537.76453725568,237.15559696985943,1409.3637375451285,128.71360514162092,100.47647712617137,508.7949059355907,349.88732869378555,91.88140655903828,139.9643420707793,1247.8858540785875,288.40528059949406,455.4181784578644,1474.6013777350809,1130.8872445663806,496.96727691812515,755.9553992850224,2683.040437789796,87.44325145058971,1270.2200276540982
24,3430234.0,-34.590242879899996,-58.4364018732,386,2557.142857142857,apartment,POINT (102467.7619574051 104329.0709845022),1016.0252742135434,132.76001439583897,1434.4947455600384,79.62121243529963,1217.3234919254253,160.84564198431872,1094.8299842075216,46.48312402061468,337.11492609367883,247.0708231594038,1886.9018335415526,1366.1464558101147,215.3509644199882,590.357288852201,2806.0284626128055,879.9177655392056,1416.7205984238715,88.70845871865754,1215.5348611407146
25,3429595.0,-34.590333,-58.38647710000001,412,2936.170212765957,apartment,POINT (107048.0909195843 104316.7198504289),910.4181751769399,230.41318309835412,950.2125977078895,31.850849074520763,104.11571158198461,1008.374580198219,546.9126471698356,261.295240467121,216.22304714530256,607.4936397180709,1428.2327863749977,258.58939703259546,746.3296293553859,669.3193277845961,299.36790297573106,424.46584129225334,2409.00829623862,93.08413450479861,393.8346430181327
26,,-34.58522,-58.426652000000004,414,,house,POINT (103362.4640116201 104886.005367466),655.0828387525291,118.43045959214632,620.6113058558666,14.696433126667106,531.0834820980442,538.6747944783864,1022.681846552791,1.1359326720771676,158.49678308321296,730.9439959612997,1667.458212510052,584.6612117925198,479.9881792802649,473.4747078854791,2074.4447622111907,424.4974374239042,1772.7795523202758,118.34033107139008,690.0218197555444
27,3436077.0,-34.57478820000001,-58.46376850000001,420,3466.666666666666,apartment,POINT (99957.00962743131 106043.8716772551),1056.7733020258352,44.81887613035138,768.7818378779277,282.5914622091661,419.5363346187015,467.7049682314701,1121.4222079614347,261.5251658875478,518.0356025427752,1767.7280434091124,1271.4375732503643,1072.7608916669424,1407.8205933230727,1656.1577747933793,5563.302740780874,1698.2009271314946,1827.112007541894,95.16224727811856,424.11352304134545
28,3429595.0,-34.5910354,-58.40062320000001,422,2700.0,apartment,POINT (105750.2131724852 104239.6956004538),409.74256720341015,172.66156431639794,2095.2948076298135,8.74293646242028,144.4773203595424,933.2310673977382,653.2607202663119,193.51733023455748,220.00906612373242,423.6158242400574,695.4461610352304,330.9545616940442,1785.550156753385,961.7158003856397,527.2452765082821,546.174060572649,2037.0560498515372,28.53319903997021,755.1468875198261
29,3430234.0,-34.584641,-58.411581999999996,443,,apartment,POINT (104745.1736538496 104949.631801829),399.81102488801696,82.55851662649839,1554.2552095286312,37.18571925405036,466.3345811312079,553.4597089163922,419.7451622359834,50.760041843046885,64.6443004754014,819.0403420177636,579.4140088093715,166.2826920352508,1071.328262804828,906.4448598453515,1039.1434190783878,677.1557915843993,1600.33147603395,51.55603370454572,1151.6693545062888
